Alternative,Value,Cost
blue,63.71151886,78.3149127
blue,60.77438163,74.92224483
blue,69.89198396,74.3374171
blue,61.43580227,76.25213368
blue,62.43559338,74.75871283
blue,60.54246762,75.0272514
blue,62.34965401,75.50442697
blue,67.26850921,77.17901228
blue,62.22621583,72.8688682
blue,64.22040772,74.11749038
blue,61.12044045,76.20063929
blue,66.07672718,70.7124842
blue,63.9367032,77.59088631
blue,61.56673394,73.7028006
blue,63.46087789,72.91127505
blue,62.22627262,75.33515267
blue,64.01741693,79.46755483
blue,61.38120681,73.65543613
blue,63.92643172,72.01076736
blue,66.16635672,74.7336798
blue,65.52552326,77.34046757
blue,63.60998503,74.44577942
blue,63.66735327,76.19947129
blue,63.84300602,77.31321813
blue,64.79675951,71.57232632
blue,63.77185429,76.20014795
blue,64.21218023,73.96585549
blue,64.27562306,74.88081508
blue,63.45558769,79.49002043
blue,64.44089885,75.50453666
blue,63.11567871,76.6215578
blue,65.02257277,73.02068449
blue,62.14349725,75.86035545
blue,63.38754188,74.75286378
blue,63.06492822,74.53614132
blue,60.85169089,76.11589531
blue,65.39765198,71.99140926
blue,60.67513357,77.78105554
blue,65.61025844,79.56527201
blue,60.86306705,74.11759884
blue,61.03583307,76.03760915
blue,64.72177698,79.1077223
blue,62.83651015,73.23588181
blue,59.30961832,75.09425296
blue,66.00684076,79.61726927
blue,58.02294514,73.14947906
blue,61.61494796,76.91095764
blue,59.95932131,75.94700202
blue,61.864065,74.27374109
blue,63.17736226,75.72370736
blue,62.33291845,74.33561582
blue,61.8422917,76.52076932
blue,62.67240829,73.98086103
blue,63.53833082,71.48569536
blue,61.28848084,76.62639544
blue,58.85028755,77.26465464
blue,61.14830827,75.22307793
blue,59.19128442,73.33974672
blue,64.27067747,74.03481997
blue,66.74031678,72.36563137
blue,60.70907612,72.22524797
blue,61.22912911,77.26478691
blue,61.2489322,70.88297095
blue,64.57678091,76.117387
blue,63.06268937,74.23164994
blue,63.97789563,72.34868889
blue,64.54293976,74.53498498
blue,63.49566922,74.6218974
blue,63.89566328,77.40460335
blue,60.67486947,79.79766647
blue,62.87642344,78.64581798
blue,61.76779307,78.25398293
blue,60.39034139,78.23177272
blue,60.66203131,76.85747079
blue,64.8752191,74.09096717
blue,60.39890603,75.34234585
blue,62.19134395,71.93880948
blue,64.9651301,73.44433465
blue,63.65851899,73.25393097
blue,64.30469447,72.8196574
blue,63.66275872,77.82531178
blue,62.70224933,76.00009593
blue,58.60056484,75.52901411
blue,61.78232297,74.97734674
blue,60.24338406,76.97187058
blue,62.24383143,76.76927554
blue,67.10821415,73.19027627
blue,63.27645081,70.9923513
blue,61.56170744,72.64305113
blue,64.77738488,74.01025776
blue,63.98274586,74.99351414
blue,62.83929986,78.00681165
blue,62.5447375,76.26953867
blue,62.70902883,76.37088934
blue,62.85715995,76.6209566
blue,64.23906049,74.73914847
blue,63.25531335,72.85183367
blue,61.74524671,73.20491349
blue,64.66874299,72.28553874
blue,61.6031921,72.41460439
blue,65.61848096,71.96558539
blue,61.03964475,76.71835206
blue,64.49597021,72.57076493
blue,65.51559324,76.23811076
blue,65.4443667,79.69075986
blue,62.77567831,74.60394418
blue,64.38440029,74.63198466
blue,58.724717,76.67747506
blue,63.88847197,74.97098491
blue,62.78142625,73.47233354
blue,64.19964931,72.16092332
blue,63.21751815,75.18662374
blue,65.5895938,74.14569899
blue,62.65869849,75.78473494
blue,64.46747904,75.56402768
blue,62.78808784,77.59605679
blue,64.31152514,76.20043768
blue,60.53746781,77.27282258
blue,64.21313903,75.13934883
blue,62.22081909,76.6318374
blue,63.78963004,74.50537043
blue,61.2493629,74.69272619
blue,64.08328182,75.14936188
blue,68.98305065,72.77947277
blue,66.08104101,72.58883103
blue,64.96075759,74.41867755
blue,61.76197006,72.19670891
blue,63.64972093,75.19136518
blue,62.68332334,76.5966332
blue,59.02974221,73.23510775
blue,62.51966421,75.10397812
blue,62.36692391,71.91803541
blue,62.82073937,76.86975145
blue,61.93598601,74.285651
blue,64.30365792,78.06103722
blue,66.83716116,75.08361887
blue,65.3113143,78.7197195
blue,64.32037036,75.66977337
blue,63.11013818,74.62067025
blue,63.15146476,77.02412999
blue,65.31504516,76.05989863
blue,65.5632978,73.88896005
blue,61.81610629,76.40450005
blue,64.8996067,76.26174742
blue,60.63378043,75.74583535
blue,60.61468279,74.28707284
blue,66.19156667,74.8995468
blue,63.07387854,76.75772562
blue,63.0675642,77.24937497
blue,64.95804604,75.59578249
blue,62.60668683,73.38625029
blue,61.30667123,76.50762578
blue,63.27671465,75.29978671
blue,59.58273333,77.27474326
blue,62.05506779,71.7971479
blue,62.68651968,73.51167969
blue,60.11487463,76.06531288
blue,63.36952867,72.29413003
blue,61.53453379,80.49738234
blue,65.22815507,73.29640588
blue,62.43791593,75.89442142
blue,60.81799945,71.54405149
blue,63.47844548,79.41010289
blue,62.89356463,76.45163086
blue,63.08063576,73.9721858
blue,63.43090949,75.52226343
blue,62.211958,73.57904567
blue,62.34681825,71.56110297
blue,64.29600764,72.82108239
blue,66.25347403,73.17716142
blue,59.14861245,77.28268979
blue,62.72863917,75.93241758
blue,64.95936461,74.25922338
blue,60.64157614,74.48748428
blue,65.33362675,77.14453093
blue,62.24154517,72.99159349
blue,64.41550424,76.19880661
blue,65.94753156,73.13126918
blue,64.79715367,76.43330759
blue,65.42863005,77.51388053
blue,58.58434588,74.12524761
blue,60.45327439,75.91365938
blue,64.16293332,70.58888622
blue,61.1784384,75.64769067
blue,61.89625101,75.62879903
blue,65.76844449,75.85126676
blue,63.23298825,77.43266827
blue,63.09063576,73.09287515
blue,62.50882874,77.79875121
blue,59.80420896,73.07864618
blue,59.23885207,71.73007088
blue,62.56446751,79.41182454
blue,63.70947759,76.63287651
blue,60.36211044,76.52694981
blue,59.38443981,76.26243391
blue,65.55101827,74.58257669
blue,64.0139967,77.01735562
blue,63.96418974,77.87193541
blue,64.834193,71.8766219
blue,64.10948714,72.71394728
blue,60.88899464,73.55480681
blue,65.50031011,76.05166327
blue,60.44527989,70.31171282
blue,62.04282336,74.68514104
blue,63.66719124,72.09829838
blue,63.56199694,74.3096166
blue,64.178671,71.78601905
blue,64.75318416,77.34090411
blue,61.38065534,74.4479298
blue,60.42514742,74.61058828
blue,60.66453382,77.98419039
blue,64.14896627,73.27037021
blue,62.07449145,71.90687879
blue,63.82582426,73.7612705
blue,65.36596322,73.69455616
blue,61.65653205,75.70071323
blue,64.84939789,74.36843625
blue,61.71021497,72.17761375
blue,64.23362777,74.6320399
blue,63.0681492,76.19309316
blue,61.2991211,72.31315981
blue,64.89570074,77.00195031
blue,64.4452088,76.41506016
blue,61.2627875,78.00096124
blue,63.07540361,74.34428216
blue,68.04479614,75.8452169
blue,61.49627442,73.25361486
blue,62.66657428,74.48679149
blue,65.80578614,72.89225585
blue,60.77260455,77.15095888
blue,67.76082727,72.10348003
blue,61.66539571,76.22937543
blue,61.95713561,73.63270867
blue,62.92289249,72.90411819
blue,65.14935284,77.92183534
blue,69.47108563,75.21391646
blue,63.96662927,75.66662074
blue,64.23923244,75.38901854
blue,60.25294265,76.30515763
blue,63.28248348,77.94983676
blue,58.28043472,75.12405277
blue,62.48345351,77.44182239
blue,65.92285019,70.30523502
blue,62.6038599,76.26023125
blue,62.88471473,75.8456964
blue,63.07808928,75.36177513
blue,62.75254102,75.25419887
blue,63.20009916,74.08474922
blue,59.97753316,73.75384786
blue,62.03825714,77.19129509
blue,62.3168247,74.62668645
blue,64.13954674,77.36296162
blue,63.41475327,74.22612241
blue,61.48281506,72.97303763
blue,64.69802769,77.89312427
blue,65.45317084,74.80301975
blue,60.44116466,77.43456147
blue,63.36802222,72.53599304
blue,61.50194847,75.71583607
blue,61.78370294,74.36859989
blue,63.83972725,78.90810411
blue,64.68369959,77.61537999
blue,63.76031387,76.12056969
blue,61.93031134,73.98617855
blue,65.25942402,76.96700158
blue,65.06377926,76.44339371
blue,61.02123485,72.10650788
blue,63.62633705,77.37594241
blue,60.68067046,76.71401181
blue,65.93346708,74.62485949
blue,63.54011916,79.62396292
blue,65.13427064,76.90569695
blue,63.7762876,73.97214032
blue,62.78345923,76.86228161
blue,64.50097708,75.81859686
blue,60.79336451,74.65010881
blue,60.13463515,68.47570133
blue,61.73769272,74.13681444
blue,63.5272359,75.04857938
blue,62.17262386,76.44679001
blue,62.06976252,75.7052639
blue,64.84170301,75.45349155
blue,61.99561457,78.02642104
blue,64.94891374,74.89421725
blue,61.45412816,72.88863805
blue,62.48703327,73.9929453
blue,61.34737331,74.63146217
blue,62.14760136,73.85062995
blue,60.67660626,71.27076591
blue,63.89397394,76.19091573
blue,65.3646286,76.5830635
blue,63.56671739,73.52768517
blue,66.42453569,75.8724476
blue,59.71979999,74.36865605
blue,61.49689585,74.40922647
blue,64.04928881,76.20823748
blue,64.26675858,75.83622981
blue,63.65399344,73.83271866
blue,66.49136998,73.53621234
blue,66.35077913,76.08662604
blue,60.08139128,73.00186
blue,62.16519149,73.59142555
blue,60.13193326,77.76622392
blue,60.93845206,75.32060841
blue,63.49651279,74.11242228
blue,63.70281555,72.64421728
blue,61.43909661,76.43462082
blue,63.60320089,73.89240958
blue,61.54432914,75.19376316
blue,63.49882774,77.38024857
blue,63.22629051,74.56096882
blue,62.43197484,77.06229851
blue,61.07981507,72.70780991
blue,62.06934988,71.4741854
blue,63.98229241,75.65449994
blue,62.01163631,77.38075677
blue,62.34898442,73.9473032
blue,60.86047864,74.48973201
blue,62.13177041,76.8522198
blue,62.95028671,74.09077792
blue,61.54178231,72.75955696
blue,62.23457532,73.34847029
blue,60.79861176,74.65401273
blue,64.49832951,71.90236698
blue,67.41955036,76.61750609
blue,62.14953954,76.14798821
blue,63.93333257,76.68526133
blue,66.16393489,78.09107835
blue,62.23111168,76.97493165
blue,62.22167003,77.89599779
blue,64.29455029,74.29949301
blue,61.0953084,77.32093634
blue,62.65372699,72.29977355
blue,61.89366985,76.22698248
blue,61.06432595,78.31588012
blue,63.84139192,79.11483994
blue,62.72237221,75.58191192
blue,67.33905158,76.52902263
blue,57.31396421,72.84276201
blue,64.29056386,71.93247996
blue,61.35735659,74.97531829
blue,62.42754166,75.58580161
blue,60.82239803,74.73509797
blue,64.15680098,73.39522032
blue,65.71083554,72.55556926
blue,63.9782244,76.88248839
blue,61.17628695,77.01195982
blue,66.22895494,74.68172412
blue,62.67254667,78.36218938
blue,63.3574774,75.03064602
blue,62.90152274,76.95423759
blue,62.56839855,73.65719288
blue,63.16195417,76.21153226
blue,60.93889453,76.32030515
blue,65.3064226,75.57935857
blue,64.29265777,77.18190269
blue,63.15765711,74.73319607
blue,64.89081146,70.98784338
blue,60.55570242,74.32652951
blue,65.17025793,76.51853728
blue,63.42400375,71.25179078
blue,64.00644205,71.56977239
blue,62.08857601,75.04558885
blue,61.43541283,75.24123768
blue,61.9075939,77.43810225
blue,65.07250609,74.87707109
blue,65.18155331,76.01593538
blue,66.1097448,75.54656671
blue,62.87600559,76.48899758
blue,61.48788711,76.83230568
blue,65.94493235,72.33259397
blue,59.89611021,73.63300905
blue,62.68222924,76.83734126
blue,64.20651404,70.66601639
blue,60.67543052,69.86227061
blue,59.87980843,75.27242903
blue,63.97837117,75.06707399
blue,66.24210101,74.30515175
blue,61.57052694,76.69656873
blue,61.62662513,77.38452663
blue,61.11679247,76.98707763
blue,65.969452,74.64678309
blue,61.58412961,74.9457664
blue,61.32511239,75.60992675
blue,61.39194002,70.74758245
blue,61.82419202,72.99163823
blue,61.80456412,76.59372625
blue,64.21289495,75.49423913
blue,63.60345623,72.39465143
blue,63.94949651,77.577957
blue,61.73959942,75.97956125
blue,64.44902862,73.79529309
blue,56.91373031,75.02258406
blue,65.25540434,75.13366347
blue,63.39969277,74.40426146
blue,62.18979563,74.63433354
blue,63.951055,74.70341965
blue,60.55375583,76.32018692
blue,61.73457289,76.99930887
blue,63.21834324,76.10421892
blue,59.87488683,78.49176996
blue,62.91950913,76.24096803
blue,62.92734014,75.64524752
blue,62.44214884,76.68089074
blue,60.4137411,74.72857687
blue,65.33360161,76.46461218
blue,60.02925191,79.01034416
blue,60.04575918,74.58382277
blue,61.83471929,77.06893413
blue,66.09860758,75.04967436
blue,63.21376586,73.50421324
blue,63.51913346,77.26738059
blue,62.5680226,75.91832757
blue,63.54169482,74.36637926
blue,64.26637849,78.52318371
blue,64.41493866,71.28683628
blue,65.74136294,74.87428927
blue,61.44388773,74.58314978
blue,62.68377291,74.73833073
blue,63.82707733,75.24244424
blue,64.65015145,78.72347269
blue,62.3339555,70.84900591
blue,64.30154793,77.07440149
blue,61.90309463,73.4793186
blue,62.31704709,76.88434336
blue,65.02428753,74.10518236
blue,59.234491,76.72341632
blue,63.44309348,74.55615079
blue,64.85187998,73.7790965
blue,62.31044604,72.54354438
blue,64.24971146,73.00479126
blue,61.58700741,74.27423075
blue,63.34241483,74.91930146
blue,63.01955751,76.0286633
blue,62.94281656,74.8474995
blue,60.44842547,77.46484196
blue,62.67482392,72.52026667
blue,61.37209466,76.10975067
blue,62.28078544,76.83333364
blue,65.04848799,76.0205303
blue,61.86681484,74.74192573
blue,62.93454168,73.98926022
blue,63.20604724,72.18077815
blue,62.62106793,71.91268259
blue,64.61218098,76.39724045
blue,62.91510435,74.36374786
blue,63.30979645,71.97141054
blue,61.2194376,76.03075877
blue,62.23548185,76.57921359
blue,61.70599114,70.69799365
blue,63.94855658,78.67643757
blue,65.30305785,77.470171
blue,62.07873701,72.46748074
blue,58.56947523,73.39155796
blue,61.30897445,75.41669897
blue,61.13144821,75.72882391
blue,65.36150957,72.61893357
blue,63.28598737,73.72579004
blue,66.12947492,81.16747908
blue,63.80180826,76.87499634
blue,59.90488556,77.78107597
blue,63.98982124,73.41315033
blue,61.50429221,74.38473455
blue,63.00120672,72.29724432
blue,62.79669326,75.72487456
blue,62.71188371,74.89950205
blue,62.33726189,79.62363889
blue,66.84241631,74.36367334
blue,66.01970972,75.02140875
blue,61.2214312,73.11762842
blue,63.39736041,75.46068382
blue,65.30272936,73.4322981
blue,65.20505114,72.92310136
blue,61.20923391,74.7916105
blue,65.8196018,73.19339478
blue,61.59080841,73.27502164
blue,63.25328507,76.01952817
blue,63.33751161,77.17775993
blue,59.16001775,76.737967
blue,62.73338516,74.9896535
blue,58.79922685,75.18208108
blue,59.06732299,73.48490865
blue,63.64103086,75.59029401
blue,63.68248684,76.99740917
blue,64.9486694,73.05621748
blue,63.7590924,76.9984926
blue,61.65246141,73.70060644
blue,61.39854585,75.86040522
blue,64.60910901,72.22311612
blue,65.9020713,75.34229211
blue,64.59758742,77.62140294
blue,63.43384958,74.84350703
blue,62.86200561,71.83447306
blue,66.25683392,78.26273288
blue,58.01662604,73.35615836
blue,64.9858182,73.0389933
blue,62.66460944,73.76899117
blue,60.74579764,73.00887119
blue,64.67332408,75.39446761
blue,61.03944271,75.66633856
blue,63.68801198,74.27779123
blue,63.37106912,76.64465011
blue,63.28239923,75.89158717
blue,59.29580519,72.44171811
blue,63.32484004,76.31923546
blue,62.01364207,72.40200715
blue,61.59242987,74.83244134
blue,60.63275859,74.45305105
blue,60.72260364,73.40227344
blue,61.30879306,77.25239608
blue,65.49398082,75.05160642
blue,64.39033002,76.03713419
blue,63.54966496,74.90960945
blue,66.43297055,73.23138914
blue,66.22416239,76.16238963
blue,64.80592154,73.40629315
blue,60.63311603,76.6991019
blue,65.86616005,79.83414122
blue,62.59574673,75.68634062
blue,62.5146574,76.34949498
blue,63.47508024,75.8744273
blue,63.12587543,77.50190007
